map282
12
18
block,0,0,2
block,0,1,2
block,0,2,2
block,0,3,2
block,0,4,2
block,0,5,2
block,0,6,2
block,0,7,2
block,0,8,2
block,0,9,2
block,0,10,2
block,0,11,2
block,1,0,2
tile,1,1,0
tile,1,2,0
tile,1,3,0
tile,1,4,0
tile,1,5,0
tile,1,6,0
block,1,7,1
tile,1,8,0
tile,1,9,0
tile,1,10,0
block,1,11,2
block,2,0,2
tile,2,1,0
tile,2,2,0
tile,2,3,0
tile,2,4,0
tile,2,5,0
tile,2,6,0
tile,2,7,0
tile,2,8,0
tile,2,9,0
tile,2,10,0
block,2,11,2
block,3,0,2
tile,3,1,0
block,3,2,2
tile,3,3,0
block,3,4,2
tile,3,5,0
block,3,6,1
block,3,7,1
tile,3,8,0
tile,3,9,0
tile,3,10,0
block,3,11,2
block,4,0,2
tile,4,1,0
tile,4,2,0
tile,4,3,0
tile,4,4,0
block,4,5,1
block,4,6,1
block,4,7,1
tile,4,8,0
block,4,9,2
tile,4,10,0
block,4,11,2
block,5,0,2
tile,5,1,0
tile,5,2,0
block,5,3,3
tile,5,4,0
block,5,5,1
block,5,6,1
block,5,7,1
tile,5,8,0
tile,5,9,0
tile,5,10,0
block,5,11,2
block,6,0,2
tile,6,1,0
block,6,2,2
tile,6,3,0
tile,6,4,0
tile,6,5,0
tile,6,6,0
tile,6,7,0
tile,6,8,0
block,6,9,2
block,6,10,2
block,6,11,2
block,7,0,2
tile,7,1,0
tile,7,2,0
tile,7,3,0
tile,7,4,0
tile,7,5,0
tile,7,6,0
tile,7,7,0
tile,7,8,0
block,7,9,2
block,7,10,2
block,7,11,2
block,8,0,2
block,8,1,3
block,8,2,3
block,8,3,3
tile,8,4,0
block,8,5,1
tile,8,6,0
tile,8,7,0
tile,8,8,0
block,8,9,1
tile,8,10,0
block,8,11,2
block,9,0,2
block,9,1,3
block,9,2,3
block,9,3,3
block,9,4,2
tile,9,5,0
tile,9,6,0
tile,9,7,0
tile,9,8,0
tile,9,9,0
tile,9,10,0
block,9,11,2
block,10,0,2
block,10,1,2
block,10,2,2
tile,10,3,0
tile,10,4,0
tile,10,5,0
tile,10,6,0
block,10,7,1
block,10,8,3
tile,10,9,0
tile,10,10,0
block,10,11,2
block,11,0,2
block,11,1,2
block,11,2,2
tile,11,3,0
block,11,4,2
tile,11,5,0
tile,11,6,0
tile,11,7,0
tile,11,8,0
block,11,9,1
tile,11,10,0
block,11,11,2
block,12,0,2
tile,12,1,0
tile,12,2,0
tile,12,3,0
block,12,4,3
tile,12,5,0
block,12,6,1
block,12,7,3
tile,12,8,0
tile,12,9,0
tile,12,10,0
block,12,11,2
block,13,0,2
tile,13,1,0
tile,13,2,0
tile,13,3,0
tile,13,4,0
tile,13,5,0
tile,13,6,0
tile,13,7,0
tile,13,8,0
tile,13,9,0
block,13,10,3
block,13,11,2
block,14,0,2
block,14,1,3
block,14,2,3
block,14,3,3
block,14,4,1
block,14,5,3
tile,14,6,0
tile,14,7,0
tile,14,8,0
tile,14,9,0
tile,14,10,0
block,14,11,2
block,15,0,2
block,15,1,3
block,15,2,3
block,15,3,3
tile,15,4,0
block,15,5,3
tile,15,6,0
tile,15,7,0
tile,15,8,0
block,15,9,3
tile,15,10,0
block,15,11,2
block,16,0,2
block,16,1,2
block,16,2,2
tile,16,3,0
tile,16,4,0
tile,16,5,0
tile,16,6,0
tile,16,7,0
tile,16,8,0
tile,16,9,0
tile,16,10,0
block,16,11,2
block,17,0,2
block,17,1,2
block,17,2,2
block,17,3,2
block,17,4,2
block,17,5,2
block,17,6,2
block,17,7,2
block,17,8,2
block,17,9,2
block,17,10,2
block,17,11,2
map_done,
num_guards,3
guard,15,6
guard,10,5
guard,7,4
assassin,1,2
