map348
18
11
block,0,0,2
block,0,1,2
block,0,2,2
block,0,3,2
block,0,4,2
block,0,5,2
block,0,6,2
block,0,7,2
block,0,8,2
block,0,9,2
block,0,10,2
block,0,11,2
block,0,12,2
block,0,13,2
block,0,14,2
block,0,15,2
block,0,16,2
block,0,17,2
block,1,0,2
tile,1,1,0
tile,1,2,0
block,1,3,2
block,1,4,3
block,1,5,3
block,1,6,3
tile,1,7,0
tile,1,8,0
block,1,9,1
block,1,10,1
tile,1,11,0
tile,1,12,0
tile,1,13,0
tile,1,14,0
block,1,15,1
block,1,16,2
block,1,17,2
block,2,0,2
tile,2,1,0
tile,2,2,0
tile,2,3,0
tile,2,4,0
tile,2,5,0
tile,2,6,0
tile,2,7,0
tile,2,8,0
block,2,9,1
block,2,10,1
tile,2,11,0
tile,2,12,0
block,2,13,1
tile,2,14,0
block,2,15,3
tile,2,16,0
block,2,17,2
block,3,0,2
tile,3,1,0
tile,3,2,0
block,3,3,3
tile,3,4,0
block,3,5,1
tile,3,6,0
tile,3,7,0
tile,3,8,0
tile,3,9,0
tile,3,10,0
tile,3,11,0
tile,3,12,0
tile,3,13,0
tile,3,14,0
tile,3,15,0
tile,3,16,0
block,3,17,2
block,4,0,2
tile,4,1,0
tile,4,2,0
tile,4,3,0
tile,4,4,0
tile,4,5,0
block,4,6,2
block,4,7,2
block,4,8,2
block,4,9,2
tile,4,10,0
block,4,11,3
block,4,12,2
tile,4,13,0
block,4,14,3
block,4,15,3
tile,4,16,0
block,4,17,2
block,5,0,2
tile,5,1,0
tile,5,2,0
tile,5,3,0
tile,5,4,0
tile,5,5,0
block,5,6,2
block,5,7,2
block,5,8,2
block,5,9,2
block,5,10,1
tile,5,11,0
tile,5,12,0
tile,5,13,0
block,5,14,3
block,5,15,3
tile,5,16,0
block,5,17,2
block,6,0,2
tile,6,1,0
tile,6,2,0
block,6,3,1
tile,6,4,0
tile,6,5,0
block,6,6,2
block,6,7,2
block,6,8,2
block,6,9,2
tile,6,10,0
block,6,11,3
tile,6,12,0
tile,6,13,0
tile,6,14,0
tile,6,15,0
block,6,16,1
block,6,17,2
block,7,0,2
tile,7,1,0
block,7,2,3
block,7,3,2
tile,7,4,0
block,7,5,2
block,7,6,2
block,7,7,2
block,7,8,2
block,7,9,2
tile,7,10,0
block,7,11,1
tile,7,12,0
block,7,13,1
tile,7,14,0
block,7,15,3
tile,7,16,0
block,7,17,2
block,8,0,2
tile,8,1,0
tile,8,2,0
tile,8,3,0
tile,8,4,0
block,8,5,2
block,8,6,2
block,8,7,2
block,8,8,2
block,8,9,2
tile,8,10,0
block,8,11,2
block,8,12,2
tile,8,13,0
tile,8,14,0
tile,8,15,0
block,8,16,2
block,8,17,2
block,9,0,2
tile,9,1,0
block,9,2,2
tile,9,3,0
tile,9,4,0
tile,9,5,0
tile,9,6,0
tile,9,7,0
tile,9,8,0
tile,9,9,0
tile,9,10,0
block,9,11,2
block,9,12,2
tile,9,13,0
tile,9,14,0
tile,9,15,0
tile,9,16,0
block,9,17,2
block,10,0,2
block,10,1,2
block,10,2,2
block,10,3,2
block,10,4,2
block,10,5,2
block,10,6,2
block,10,7,2
block,10,8,2
block,10,9,2
block,10,10,2
block,10,11,2
block,10,12,2
block,10,13,2
block,10,14,2
block,10,15,2
block,10,16,2
block,10,17,2
map_done,
num_guards,3
guard,2,12
guard,6,14
guard,9,13
assassin,2,7
