map55
17
21
block,0,0,2
block,0,1,2
block,0,2,2
block,0,3,2
block,0,4,2
block,0,5,2
block,0,6,2
block,0,7,2
block,0,8,2
block,0,9,2
block,0,10,2
block,0,11,2
block,0,12,2
block,0,13,2
block,0,14,2
block,0,15,2
block,0,16,2
block,1,0,2
tile,1,1,0
tile,1,2,0
tile,1,3,0
tile,1,4,0
tile,1,5,0
block,1,6,3
tile,1,7,0
block,1,8,1
block,1,9,1
tile,1,10,0
block,1,11,2
tile,1,12,0
block,1,13,2
block,1,14,1
block,1,15,1
block,1,16,2
block,2,0,2
tile,2,1,0
tile,2,2,0
block,2,3,1
block,2,4,1
tile,2,5,0
tile,2,6,0
tile,2,7,0
block,2,8,1
block,2,9,1
tile,2,10,0
tile,2,11,0
tile,2,12,0
tile,2,13,0
block,2,14,1
block,2,15,3
block,2,16,2
block,3,0,2
tile,3,1,0
tile,3,2,0
tile,3,3,0
tile,3,4,0
tile,3,5,0
block,3,6,3
block,3,7,3
tile,3,8,0
tile,3,9,0
tile,3,10,0
tile,3,11,0
tile,3,12,0
tile,3,13,0
tile,3,14,0
block,3,15,3
block,3,16,2
block,4,0,2
tile,4,1,0
tile,4,2,0
block,4,3,3
block,4,4,3
tile,4,5,0
block,4,6,3
block,4,7,3
tile,4,8,0
block,4,9,1
block,4,10,3
tile,4,11,0
tile,4,12,0
block,4,13,2
block,4,14,2
block,4,15,2
block,4,16,2
block,5,0,2
tile,5,1,0
tile,5,2,0
block,5,3,3
block,5,4,3
tile,5,5,0
block,5,6,3
block,5,7,3
block,5,8,2
tile,5,9,0
tile,5,10,0
tile,5,11,0
tile,5,12,0
tile,5,13,0
tile,5,14,0
block,5,15,3
block,5,16,2
block,6,0,2
tile,6,1,0
tile,6,2,0
tile,6,3,0
tile,6,4,0
block,6,5,3
block,6,6,3
block,6,7,3
tile,6,8,0
tile,6,9,0
tile,6,10,0
tile,6,11,0
tile,6,12,0
tile,6,13,0
tile,6,14,0
tile,6,15,0
block,6,16,2
block,7,0,2
block,7,1,1
tile,7,2,0
tile,7,3,0
tile,7,4,0
block,7,5,3
block,7,6,3
block,7,7,3
block,7,8,2
tile,7,9,0
tile,7,10,0
tile,7,11,0
tile,7,12,0
tile,7,13,0
tile,7,14,0
tile,7,15,0
block,7,16,2
block,8,0,2
tile,8,1,0
tile,8,2,0
tile,8,3,0
tile,8,4,0
tile,8,5,0
tile,8,6,0
tile,8,7,0
tile,8,8,0
tile,8,9,0
tile,8,10,0
tile,8,11,0
block,8,12,2
tile,8,13,0
tile,8,14,0
tile,8,15,0
block,8,16,2
block,9,0,2
block,9,1,3
tile,9,2,0
tile,9,3,0
tile,9,4,0
tile,9,5,0
block,9,6,1
block,9,7,1
tile,9,8,0
tile,9,9,0
tile,9,10,0
tile,9,11,0
tile,9,12,0
tile,9,13,0
tile,9,14,0
block,9,15,3
block,9,16,2
block,10,0,2
tile,10,1,0
tile,10,2,0
tile,10,3,0
tile,10,4,0
block,10,5,3
tile,10,6,0
tile,10,7,0
tile,10,8,0
tile,10,9,0
tile,10,10,0
block,10,11,3
tile,10,12,0
tile,10,13,0
tile,10,14,0
block,10,15,1
block,10,16,2
block,11,0,2
tile,11,1,0
tile,11,2,0
block,11,3,1
tile,11,4,0
tile,11,5,0
tile,11,6,0
tile,11,7,0
tile,11,8,0
block,11,9,1
block,11,10,1
tile,11,11,0
block,11,12,2
tile,11,13,0
tile,11,14,0
block,11,15,1
block,11,16,2
block,12,0,2
tile,12,1,0
tile,12,2,0
tile,12,3,0
tile,12,4,0
tile,12,5,0
tile,12,6,0
tile,12,7,0
tile,12,8,0
tile,12,9,0
tile,12,10,0
tile,12,11,0
tile,12,12,0
tile,12,13,0
tile,12,14,0
tile,12,15,0
block,12,16,2
block,13,0,2
tile,13,1,0
tile,13,2,0
tile,13,3,0
tile,13,4,0
tile,13,5,0
block,13,6,1
tile,13,7,0
tile,13,8,0
tile,13,9,0
tile,13,10,0
tile,13,11,0
block,13,12,3
tile,13,13,0
tile,13,14,0
tile,13,15,0
block,13,16,2
block,14,0,2
tile,14,1,0
tile,14,2,0
tile,14,3,0
tile,14,4,0
tile,14,5,0
tile,14,6,0
block,14,7,2
tile,14,8,0
tile,14,9,0
block,14,10,1
block,14,11,1
block,14,12,1
tile,14,13,0
tile,14,14,0
tile,14,15,0
block,14,16,2
block,15,0,2
tile,15,1,0
block,15,2,1
tile,15,3,0
block,15,4,2
tile,15,5,0
tile,15,6,0
tile,15,7,0
tile,15,8,0
block,15,9,2
block,15,10,1
block,15,11,1
block,15,12,1
tile,15,13,0
block,15,14,3
tile,15,15,0
block,15,16,2
block,16,0,2
tile,16,1,0
tile,16,2,0
tile,16,3,0
block,16,4,2
tile,16,5,0
tile,16,6,0
tile,16,7,0
tile,16,8,0
tile,16,9,0
tile,16,10,0
tile,16,11,0
tile,16,12,0
tile,16,13,0
tile,16,14,0
tile,16,15,0
block,16,16,2
block,17,0,2
tile,17,1,0
tile,17,2,0
tile,17,3,0
tile,17,4,0
block,17,5,3
tile,17,6,0
tile,17,7,0
tile,17,8,0
tile,17,9,0
tile,17,10,0
tile,17,11,0
block,17,12,1
tile,17,13,0
tile,17,14,0
tile,17,15,0
block,17,16,2
block,18,0,2
tile,18,1,0
tile,18,2,0
tile,18,3,0
tile,18,4,0
tile,18,5,0
block,18,6,1
tile,18,7,0
tile,18,8,0
tile,18,9,0
tile,18,10,0
tile,18,11,0
tile,18,12,0
tile,18,13,0
tile,18,14,0
tile,18,15,0
block,18,16,2
block,19,0,2
tile,19,1,0
tile,19,2,0
tile,19,3,0
tile,19,4,0
tile,19,5,0
block,19,6,1
tile,19,7,0
block,19,8,3
tile,19,9,0
tile,19,10,0
tile,19,11,0
tile,19,12,0
block,19,13,2
tile,19,14,0
tile,19,15,0
block,19,16,2
block,20,0,2
block,20,1,2
block,20,2,2
block,20,3,2
block,20,4,2
block,20,5,2
block,20,6,2
block,20,7,2
block,20,8,2
block,20,9,2
block,20,10,2
block,20,11,2
block,20,12,2
block,20,13,2
block,20,14,2
block,20,15,2
block,20,16,2
map_done,
num_guards,4
guard,14,6
guard,7,14
guard,13,2
guard,18,11
assassin,7,15
