map256
11
16
block,0,0,2
block,0,1,2
block,0,2,2
block,0,3,2
block,0,4,2
block,0,5,2
block,0,6,2
block,0,7,2
block,0,8,2
block,0,9,2
block,0,10,2
block,1,0,2
tile,1,1,0
tile,1,2,0
tile,1,3,0
tile,1,4,0
block,1,5,2
block,1,6,3
tile,1,7,0
tile,1,8,0
tile,1,9,0
block,1,10,2
block,2,0,2
tile,2,1,0
tile,2,2,0
tile,2,3,0
tile,2,4,0
tile,2,5,0
tile,2,6,0
tile,2,7,0
block,2,8,1
tile,2,9,0
block,2,10,2
block,3,0,2
tile,3,1,0
tile,3,2,0
block,3,3,1
block,3,4,1
tile,3,5,0
block,3,6,3
tile,3,7,0
tile,3,8,0
block,3,9,3
block,3,10,2
block,4,0,2
block,4,1,2
tile,4,2,0
block,4,3,1
block,4,4,1
tile,4,5,0
tile,4,6,0
block,4,7,2
block,4,8,1
block,4,9,1
block,4,10,2
block,5,0,2
tile,5,1,0
tile,5,2,0
tile,5,3,0
tile,5,4,0
tile,5,5,0
tile,5,6,0
tile,5,7,0
block,5,8,1
block,5,9,1
block,5,10,2
block,6,0,2
tile,6,1,0
block,6,2,3
tile,6,3,0
tile,6,4,0
block,6,5,2
tile,6,6,0
block,6,7,1
block,6,8,1
block,6,9,1
block,6,10,2
block,7,0,2
tile,7,1,0
tile,7,2,0
tile,7,3,0
tile,7,4,0
block,7,5,1
block,7,6,1
block,7,7,1
block,7,8,1
block,7,9,1
block,7,10,2
block,8,0,2
tile,8,1,0
tile,8,2,0
tile,8,3,0
tile,8,4,0
block,8,5,1
block,8,6,1
block,8,7,1
block,8,8,1
block,8,9,1
block,8,10,2
block,9,0,2
tile,9,1,0
block,9,2,2
tile,9,3,0
tile,9,4,0
block,9,5,3
tile,9,6,0
block,9,7,1
block,9,8,1
block,9,9,1
block,9,10,2
block,10,0,2
tile,10,1,0
block,10,2,2
tile,10,3,0
tile,10,4,0
tile,10,5,0
tile,10,6,0
tile,10,7,0
tile,10,8,0
tile,10,9,0
block,10,10,2
block,11,0,2
block,11,1,3
tile,11,2,0
tile,11,3,0
tile,11,4,0
block,11,5,1
tile,11,6,0
tile,11,7,0
tile,11,8,0
tile,11,9,0
block,11,10,2
block,12,0,2
tile,12,1,0
tile,12,2,0
tile,12,3,0
tile,12,4,0
tile,12,5,0
tile,12,6,0
tile,12,7,0
tile,12,8,0
tile,12,9,0
block,12,10,2
block,13,0,2
block,13,1,3
tile,13,2,0
tile,13,3,0
tile,13,4,0
tile,13,5,0
block,13,6,1
tile,13,7,0
tile,13,8,0
tile,13,9,0
block,13,10,2
block,14,0,2
tile,14,1,0
tile,14,2,0
tile,14,3,0
tile,14,4,0
tile,14,5,0
tile,14,6,0
tile,14,7,0
tile,14,8,0
tile,14,9,0
block,14,10,2
block,15,0,2
block,15,1,2
block,15,2,2
block,15,3,2
block,15,4,2
block,15,5,2
block,15,6,2
block,15,7,2
block,15,8,2
block,15,9,2
block,15,10,2
map_done,
num_guards,3
guard,1,4
guard,9,3
guard,14,5
assassin,6,4
