map59
11
35
block,0,0,2
block,0,1,2
block,0,2,2
block,0,3,2
block,0,4,2
block,0,5,2
block,0,6,2
block,0,7,2
block,0,8,2
block,0,9,2
block,0,10,2
block,1,0,2
tile,1,1,0
tile,1,2,0
block,1,3,1
block,1,4,1
block,1,5,1
tile,1,6,0
tile,1,7,0
tile,1,8,0
tile,1,9,0
block,1,10,2
block,2,0,2
block,2,1,2
tile,2,2,0
block,2,3,1
block,2,4,1
block,2,5,1
tile,2,6,0
tile,2,7,0
tile,2,8,0
tile,2,9,0
block,2,10,2
block,3,0,2
tile,3,1,0
tile,3,2,0
tile,3,3,0
tile,3,4,0
block,3,5,3
block,3,6,3
block,3,7,3
tile,3,8,0
block,3,9,1
block,3,10,2
block,4,0,2
tile,4,1,0
tile,4,2,0
tile,4,3,0
tile,4,4,0
block,4,5,3
block,4,6,3
block,4,7,3
tile,4,8,0
tile,4,9,0
block,4,10,2
block,5,0,2
tile,5,1,0
block,5,2,3
tile,5,3,0
tile,5,4,0
block,5,5,1
tile,5,6,0
tile,5,7,0
block,5,8,2
tile,5,9,0
block,5,10,2
block,6,0,2
block,6,1,1
tile,6,2,0
tile,6,3,0
tile,6,4,0
block,6,5,3
block,6,6,3
block,6,7,3
tile,6,8,0
tile,6,9,0
block,6,10,2
block,7,0,2
tile,7,1,0
tile,7,2,0
tile,7,3,0
block,7,4,1
block,7,5,3
block,7,6,3
block,7,7,3
tile,7,8,0
tile,7,9,0
block,7,10,2
block,8,0,2
tile,8,1,0
tile,8,2,0
block,8,3,2
block,8,4,2
tile,8,5,0
tile,8,6,0
tile,8,7,0
tile,8,8,0
block,8,9,1
block,8,10,2
block,9,0,2
tile,9,1,0
tile,9,2,0
block,9,3,2
block,9,4,2
block,9,5,1
tile,9,6,0
tile,9,7,0
tile,9,8,0
tile,9,9,0
block,9,10,2
block,10,0,2
tile,10,1,0
tile,10,2,0
tile,10,3,0
tile,10,4,0
tile,10,5,0
tile,10,6,0
tile,10,7,0
tile,10,8,0
tile,10,9,0
block,10,10,2
block,11,0,2
tile,11,1,0
tile,11,2,0
tile,11,3,0
block,11,4,3
block,11,5,3
tile,11,6,0
tile,11,7,0
tile,11,8,0
tile,11,9,0
block,11,10,2
block,12,0,2
tile,12,1,0
tile,12,2,0
tile,12,3,0
block,12,4,3
block,12,5,3
tile,12,6,0
tile,12,7,0
tile,12,8,0
block,12,9,2
block,12,10,2
block,13,0,2
tile,13,1,0
tile,13,2,0
tile,13,3,0
tile,13,4,0
block,13,5,1
tile,13,6,0
tile,13,7,0
tile,13,8,0
tile,13,9,0
block,13,10,2
block,14,0,2
tile,14,1,0
tile,14,2,0
tile,14,3,0
block,14,4,2
block,14,5,2
tile,14,6,0
tile,14,7,0
tile,14,8,0
tile,14,9,0
block,14,10,2
block,15,0,2
tile,15,1,0
tile,15,2,0
block,15,3,3
tile,15,4,0
tile,15,5,0
tile,15,6,0
tile,15,7,0
block,15,8,1
tile,15,9,0
block,15,10,2
block,16,0,2
tile,16,1,0
tile,16,2,0
tile,16,3,0
block,16,4,2
block,16,5,3
block,16,6,3
tile,16,7,0
tile,16,8,0
tile,16,9,0
block,16,10,2
block,17,0,2
tile,17,1,0
tile,17,2,0
tile,17,3,0
block,17,4,3
block,17,5,3
block,17,6,3
tile,17,7,0
block,17,8,2
block,17,9,3
block,17,10,2
block,18,0,2
tile,18,1,0
tile,18,2,0
tile,18,3,0
block,18,4,3
block,18,5,3
block,18,6,3
tile,18,7,0
tile,18,8,0
tile,18,9,0
block,18,10,2
block,19,0,2
block,19,1,3
block,19,2,3
tile,19,3,0
tile,19,4,0
block,19,5,2
tile,19,6,0
tile,19,7,0
tile,19,8,0
tile,19,9,0
block,19,10,2
block,20,0,2
block,20,1,3
block,20,2,3
tile,20,3,0
tile,20,4,0
tile,20,5,0
tile,20,6,0
tile,20,7,0
block,20,8,3
block,20,9,3
block,20,10,2
block,21,0,2
block,21,1,3
block,21,2,3
tile,21,3,0
block,21,4,3
tile,21,5,0
tile,21,6,0
tile,21,7,0
block,21,8,3
block,21,9,3
block,21,10,2
block,22,0,2
block,22,1,1
tile,22,2,0
tile,22,3,0
tile,22,4,0
tile,22,5,0
tile,22,6,0
tile,22,7,0
tile,22,8,0
tile,22,9,0
block,22,10,2
block,23,0,2
block,23,1,1
tile,23,2,0
tile,23,3,0
block,23,4,3
tile,23,5,0
tile,23,6,0
tile,23,7,0
tile,23,8,0
tile,23,9,0
block,23,10,2
block,24,0,2
tile,24,1,0
block,24,2,2
tile,24,3,0
tile,24,4,0
block,24,5,2
tile,24,6,0
tile,24,7,0
block,24,8,3
tile,24,9,0
block,24,10,2
block,25,0,2
block,25,1,1
block,25,2,1
block,25,3,1
tile,25,4,0
block,25,5,1
tile,25,6,0
tile,25,7,0
tile,25,8,0
tile,25,9,0
block,25,10,2
block,26,0,2
block,26,1,1
block,26,2,1
block,26,3,1
block,26,4,2
tile,26,5,0
tile,26,6,0
tile,26,7,0
tile,26,8,0
tile,26,9,0
block,26,10,2
block,27,0,2
block,27,1,1
block,27,2,1
block,27,3,1
tile,27,4,0
tile,27,5,0
tile,27,6,0
tile,27,7,0
tile,27,8,0
tile,27,9,0
block,27,10,2
block,28,0,2
tile,28,1,0
tile,28,2,0
tile,28,3,0
tile,28,4,0
tile,28,5,0
block,28,6,2
tile,28,7,0
block,28,8,2
block,28,9,1
block,28,10,2
block,29,0,2
tile,29,1,0
tile,29,2,0
tile,29,3,0
tile,29,4,0
tile,29,5,0
tile,29,6,0
tile,29,7,0
block,29,8,3
block,29,9,3
block,29,10,2
block,30,0,2
tile,30,1,0
block,30,2,2
tile,30,3,0
block,30,4,1
tile,30,5,0
tile,30,6,0
tile,30,7,0
block,30,8,3
block,30,9,3
block,30,10,2
block,31,0,2
tile,31,1,0
tile,31,2,0
tile,31,3,0
block,31,4,2
block,31,5,2
tile,31,6,0
block,31,7,1
block,31,8,3
block,31,9,3
block,31,10,2
block,32,0,2
tile,32,1,0
block,32,2,3
tile,32,3,0
block,32,4,2
block,32,5,2
tile,32,6,0
tile,32,7,0
tile,32,8,0
tile,32,9,0
block,32,10,2
block,33,0,2
tile,33,1,0
tile,33,2,0
tile,33,3,0
tile,33,4,0
tile,33,5,0
tile,33,6,0
tile,33,7,0
